3658, 3697, 3810, 3831, 3845, 3857, 3869, 3896, 4437, 4437, 100, 10.0010001
2215, 3611, 3807, 3815, 3827, 3838, 3848, 3869, 4497, 4497, 100, 10
2728, 0, 3807, 3827, 3839, 3854, 3878, 3908, 4086, 4086, 99, 9.99697061497
3626, 3647, 3778, 3806, 3823, 3840, 3856, 3880, 4440, 4440, 100, 9.99900009999
3140, 3688, 3798, 3821, 3839, 3852, 3864, 3887, 4580, 4580, 100, 10.0010001
3601, 3774, 3799, 3809, 3815, 3828, 3839, 3861, 4557, 4557, 100, 10
2419, 3281, 3663, 3782, 3819, 3833, 3848, 3880, 4421, 4421, 100, 10.0020004001
3631, 3664, 3793, 3798, 3810, 3822, 3834, 3852, 4528, 4528, 100, 10.0020004001
3678, 3690, 3823, 3840, 3853, 3866, 3876, 3904, 4435, 4435, 100, 10.0010001
3620, 3629, 3789, 3823, 3839, 3853, 3867, 3891, 4432, 4432, 100, 9.99900009999
3504, 3640, 3828, 3843, 3860, 3869, 3881, 3903, 4530, 4530, 100, 10.0010001
3767, 0, 0, 3783, 3806, 3817, 3835, 3862, 3864, 3864, 94, 10.0074523581
3682, 3699, 3810, 3821, 3841, 3856, 3867, 3894, 4516, 4516, 100, 9.99900009999
3627, 3737, 3798, 3812, 3826, 3838, 3856, 3892, 4442, 4442, 100, 9.99900009999
3008, 3584, 3741, 3818, 3847, 3861, 3873, 3896, 4362, 4362, 100, 10
3683, 3697, 3808, 3818, 3832, 3845, 3856, 3874, 4422, 4422, 100, 10.0020004001
3681, 3785, 3804, 3814, 3827, 3840, 3851, 3878, 4574, 4574, 100, 10.0010001
3348, 3688, 3750, 3845, 3864, 3878, 3887, 3914, 4587, 4587, 100, 10.0010001
2657, 3185, 3708, 3839, 3865, 3880, 3893, 3916, 4579, 4579, 100, 9.99900009999
3267, 3421, 3757, 3795, 3819, 3833, 3848, 3870, 4362, 4362, 100, 10.0020004001
3282, 3641, 3769, 3831, 3851, 3865, 3876, 3901, 4433, 4433, 100, 10
3687, 3760, 3828, 3832, 3849, 3865, 3876, 4005, 4555, 4555, 100, 9.99700089973
3731, 0, 0, 3804, 3829, 3847, 3863, 3889, 3898, 3898, 94, 10.0063870556
