383, 3531, 3722, 3847, 4085, 4359, 4638, 4996, 5176, 12539, 1881589, 18819.0892452
373, 3671, 3852, 3967, 4190, 4455, 4724, 5061, 5266, 12830, 1868815, 18691.3275257
431, 3620, 3800, 3917, 4145, 4412, 4683, 5027, 5199, 12180, 1874824, 18751.4277427
758, 3623, 3805, 3924, 4152, 4421, 4694, 5041, 5258, 12232, 1874017, 18743.3563706
427, 3649, 3828, 3946, 4170, 4437, 4708, 5049, 5263, 12622, 1870979, 18712.9712051
374, 3657, 3833, 3949, 4173, 4440, 4710, 5053, 5262, 12155, 1871097, 18714.1514057
431, 3655, 3833, 3950, 4174, 4440, 4710, 5049, 5259, 12217, 1870879, 18711.9710351
433, 3564, 3751, 3874, 4108, 4381, 4658, 5014, 5201, 9581, 1878799, 18791.1845014
432, 3542, 3735, 3859, 4096, 4370, 4647, 5004, 5183, 11429, 1879957, 18802.5784125
436, 3537, 3743, 3870, 4107, 4380, 4658, 5011, 5189, 12479, 1878745, 18790.6444095
434, 3620, 3804, 3924, 4152, 4420, 4692, 5037, 5214, 12175, 1873885, 18742.0361461
428, 3630, 3814, 3933, 4161, 4429, 4702, 5047, 5261, 11874, 1872211, 18725.2932999
751, 3694, 3878, 3993, 4239, 4477, 4745, 5077, 5272, 12169, 1866264, 18665.8131882
429, 3722, 3896, 4009, 4252, 4488, 4755, 5083, 5281, 12649, 1863806, 18641.2290089
374, 3641, 3824, 3941, 4167, 4433, 4705, 5046, 5258, 11977, 1871779, 18720.9725653
434, 3629, 3811, 3930, 4157, 4423, 4695, 5036, 5209, 12250, 1872967, 18732.8545853
431, 3647, 3826, 3944, 4169, 4434, 4705, 5044, 5252, 12649, 1871847, 18721.652681
434, 3694, 3868, 3981, 4215, 4462, 4729, 5058, 5259, 12231, 1867740, 18680.5756979
373, 3657, 3834, 3950, 4173, 4437, 4707, 5043, 5213, 12618, 1871219, 18715.3716132
372, 3657, 3837, 3953, 4177, 4443, 4713, 5052, 5262, 12611, 1870439, 18707.5702869
427, 3694, 3867, 3981, 4221, 4462, 4729, 5059, 5260, 11948, 1868284, 18686.0166228
433, 3700, 3877, 3991, 4225, 4472, 4740, 5071, 5276, 11906, 1866372, 18666.8933719
436, 3723, 3902, 4015, 4248, 4493, 4759, 5085, 5275, 12235, 1864041, 18643.5794085
