396, 2991, 3232, 3342, 3789, 4077, 4223, 4582, 4871, 7503, 1000, 100.210441928
515, 2948, 3218, 3370, 3808, 4117, 4249, 4610, 4866, 8621, 1000, 100.210441928
511, 3036, 3249, 3384, 3827, 4107, 4244, 4669, 4951, 6084, 1000, 100.220485067
509, 3026, 3260, 3373, 3720, 4080, 4232, 4621, 4928, 6385, 1000, 100.210441928
492, 3040, 3209, 3315, 3790, 4116, 4287, 4632, 4887, 6276, 1000, 100.200400802
515, 2908, 3228, 3339, 3784, 4117, 4243, 4639, 4880, 6460, 994, 100.130955979
511, 2905, 3227, 3367, 3749, 4064, 4243, 4712, 4965, 7534, 1000, 100.210441928
513, 2982, 3289, 3426, 3822, 4154, 4348, 4645, 4862, 6278, 1000, 100.220485067
512, 2690, 3213, 3386, 3817, 4146, 4268, 4674, 4969, 12142, 1000, 100.210441928
512, 3012, 3223, 3347, 3713, 4084, 4265, 4619, 4859, 9361, 993, 100.090716662
470, 3021, 3244, 3356, 3807, 4104, 4260, 4624, 4878, 6830, 1000, 100.210441928
423, 3021, 3244, 3358, 3802, 4119, 4251, 4685, 4931, 7484, 1000, 100.210441928
510, 2828, 3202, 3335, 3734, 4087, 4236, 4713, 5033, 8663, 1000, 100.220485067
510, 2925, 3237, 3337, 3765, 4109, 4254, 4685, 4948, 9262, 1000, 100.210441928
512, 2973, 3232, 3336, 3760, 4111, 4227, 4587, 4919, 8679, 1000, 100.210441928
513, 3000, 3233, 3349, 3744, 4096, 4238, 4615, 4888, 6569, 1000, 100.200400802
517, 2994, 3266, 3372, 3816, 4126, 4243, 4637, 4877, 6214, 1000, 100.210441928
512, 3033, 3244, 3368, 3810, 4117, 4266, 4675, 4914, 6045, 1000, 100.200400802
515, 2946, 3215, 3363, 3762, 4101, 4297, 4655, 4937, 6280, 1000, 100.210441928
509, 2955, 3260, 3414, 3755, 4134, 4284, 4683, 4918, 8615, 1000, 100.210441928
451, 2945, 3232, 3355, 3761, 4096, 4242, 4639, 4933, 11227, 1000, 100.210441928
515, 2983, 3240, 3352, 3836, 4106, 4233, 4656, 4950, 12751, 1000, 100.210441928
515, 2973, 3204, 3335, 3792, 4105, 4244, 4710, 4931, 8286, 1000, 100.210441928
