565, 4376, 4626, 4871, 5275, 5711, 6060, 6555, 6994, 10791, 1000, 100.23053022
569, 4351, 4608, 4865, 5275, 5688, 6125, 6560, 6900, 10507, 1000, 100.240577386
544, 4367, 4672, 4846, 5252, 5690, 6063, 6446, 7011, 10842, 1000, 100.240577386
613, 4432, 4699, 4876, 5257, 5707, 6070, 6480, 6966, 10851, 1000, 100.23053022
449, 4323, 4552, 4806, 5234, 5660, 6057, 6515, 6968, 10742, 1000, 100.240577386
566, 4346, 4508, 4757, 5320, 5724, 6112, 6586, 7031, 10669, 1000, 100.220485067
549, 4273, 4570, 4794, 5238, 5667, 6061, 6482, 6789, 7070, 997, 100.08030516
556, 4321, 4560, 4753, 5240, 5685, 6062, 6536, 6972, 10773, 1000, 100.240577386
557, 4335, 4585, 4816, 5227, 5699, 6062, 6461, 6913, 10758, 1000, 100.23053022
574, 4377, 4678, 4905, 5294, 5751, 6120, 6520, 7032, 10896, 1000, 100.240577386
565, 4351, 4607, 4859, 5252, 5688, 6079, 6473, 6847, 10740, 1000, 100.240577386
562, 4391, 4640, 4920, 5278, 5732, 6139, 6597, 7065, 10704, 1000, 100.240577386
475, 4350, 4583, 4828, 5250, 5732, 6108, 6637, 7019, 9708, 1000, 100.220485067
558, 4375, 4694, 4944, 5288, 5732, 6122, 6530, 7081, 10737, 1000, 100.220485067
567, 4363, 4552, 4814, 5275, 5739, 6105, 6536, 7018, 10280, 1000, 100.240577386
474, 4359, 4597, 4833, 5248, 5738, 6088, 6601, 7027, 8952, 995, 100.080466707
565, 4456, 4665, 4859, 5247, 5735, 6115, 6532, 7049, 10951, 1000, 100.23053022
566, 4371, 4613, 4894, 5272, 5740, 6127, 6601, 7052, 9389, 1000, 100.23053022
578, 4388, 4606, 4840, 5267, 5717, 6097, 6535, 6982, 10532, 1000, 100.23053022
528, 4335, 4637, 4863, 5224, 5690, 6101, 6533, 6962, 9549, 1000, 100.220485067
398, 4328, 4503, 4779, 5224, 5684, 6054, 6546, 6926, 10600, 1000, 100.220485067
566, 4372, 4647, 4898, 5293, 5705, 6122, 6550, 7013, 10820, 1000, 100.23053022
561, 4378, 4653, 4877, 5260, 5734, 6091, 6598, 7025, 10462, 1000, 100.240577386
560, 4391, 4649, 4876, 5248, 5689, 6101, 6473, 6930, 10457, 1000, 100.240577386
568, 4404, 4686, 4859, 5285, 5719, 6132, 6589, 7030, 10736, 1000, 100.23053022
