569, 4442, 4686, 4922, 5279, 5730, 6090, 6507, 7065, 10647, 1000, 100.220485067
584, 4339, 4521, 4786, 5211, 5697, 6079, 6509, 6939, 10612, 1000, 100.220485067
569, 4341, 4555, 4804, 5242, 5689, 6088, 6532, 6903, 10430, 1000, 100.240577386
564, 4377, 4702, 4917, 5324, 5731, 6121, 6514, 7015, 10448, 1000, 100.220485067
1952, 4384, 4668, 4881, 5271, 5734, 6134, 6563, 6984, 10346, 1000, 100.23053022
574, 4419, 4705, 4889, 5327, 5752, 6144, 6597, 7064, 10608, 1000, 100.23053022
526, 4401, 4683, 4861, 5266, 5730, 6100, 6481, 6972, 10591, 1000, 100.240577386
1875, 4359, 4581, 4846, 5279, 5707, 6088, 6587, 7104, 10407, 1000, 100.23053022
566, 4349, 4622, 4874, 5282, 5694, 6099, 6532, 6956, 10517, 1000, 100.240577386
540, 4357, 4664, 4891, 5244, 5702, 6066, 6522, 7007, 10498, 1000, 100.23053022
562, 4364, 4572, 4846, 5245, 5761, 6117, 6531, 6965, 10477, 1000, 100.240577386
517, 4378, 4593, 4860, 5278, 5761, 6131, 6628, 7037, 7351, 997, 100.090352374
558, 4350, 4631, 4797, 5258, 5724, 6086, 6654, 7088, 10945, 1000, 100.240577386
571, 4366, 4606, 4883, 5278, 5718, 6095, 6558, 7014, 10361, 1000, 100.240577386
733, 4366, 4579, 4838, 5275, 5725, 6148, 6590, 7038, 10651, 1000, 100.23053022
571, 4371, 4652, 4824, 5220, 5695, 6102, 6624, 6978, 10770, 1000, 100.23053022
565, 4386, 4625, 4843, 5242, 5699, 6065, 6461, 6994, 10065, 1000, 100.240577386
572, 4380, 4594, 4843, 5272, 5733, 6116, 6618, 7118, 10794, 1000, 100.220485067
563, 4323, 4551, 4818, 5232, 5690, 6095, 6547, 7005, 10430, 1000, 100.240577386
569, 4354, 4603, 4830, 5249, 5707, 6135, 6634, 7029, 10585, 1000, 100.240577386
548, 4387, 4612, 4876, 5283, 5719, 6105, 6570, 7023, 10573, 1000, 100.240577386
658, 4369, 4677, 4858, 5256, 5724, 6094, 6527, 7020, 10739, 1000, 100.240577386
717, 4433, 4673, 4833, 5217, 5685, 6094, 6575, 6996, 10642, 1000, 100.240577386
